province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montréal	http://academie-de-roberval.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Académie De Roberval	École secondaire	H2E 1R9	 514 596-5523	1370, rue De Castelnau Est
Québec	Montréal	http://Academie-Dunton.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Académie Dunton	École secondaire	H1K 4B6	 514 596-2028	5555, rue De Boucherville
Québec	Montréal	http://acces-ouest.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Annexe Accès	École secondaire	H2E 1Z6	 514 596-4769	8150, rue Rousselot
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Annexe Charlevoix	École primaire	H4C 3C7	 514 596-5670	633, rue De Courcelle
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Annexe la Passerelle	École primaire	H3K 1Z7	 514 596-4300	2120, rue Favard
Québec	Montréal	http://centre-champagnat.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Champagnat	Centre FGA	H2J 2X9	 514 350-8060	5017, rue Saint-Hubert
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre de réadaptation Marie-Enfant de l'Hôpital Sainte-Justine	École primaire	H1T 1C9	 514 596-8459	5200, rue Bélanger Est
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre de réadaptation Marie-Enfant de l'Hôpital Sainte-Justine	École secondaire	H1T 1C9	 514 596-8459	5200, rue Bélanger Est
Québec	Montréal	http://centre-ressources-educatives.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre de ressources éducatives et pédagogiques (CREP)	Centre FGA	H2T 2V5	 514 596-4567	5643, rue Clark
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Dollard-Cormier	École secondaire	H2X 2N7	 514 596-4288	3530, rue Saint-Urbain
Québec	Montréal	http://centre-gabrielle-roy.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Gabrielle-Roy	Centre FGA	H1Z 3G1	 514 596-4455	8699, boulevard Saint-Michel
Québec	Montréal	http://centre-gedeon-ouimet.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Gédéon-Ouimet	Centre FGA	H2K 3H2	 514 596-4514	1960, rue Poupart
Québec	Montréal	http://centre-tetreaultville.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Hochelaga-Maisonneuve	Centre FGA	H1V 3C6	 514 596-7441	2500, rue Théodore
Québec	Montréal	http://centre-lartigue.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Lartigue	Centre FGA	H2K 4J5	 514 596-4433	2217, avenue Papineau
Québec	Montréal	http://centre-marie-mediatrice.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Marie-Médiatrice	Centre FGA	H2G 2J5	 514 596-5150	6200, rue des Écores
Québec	Montréal	http://centre-pauline-julien.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Pauline-Julien	Centre FGA	H3S 2A8	 514 736-8105	6830, chemin de la Côte-des-Neiges
Québec	Montréal	http://centre-ste-croix.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Sainte-Croix	Centre FGA	H2P 1S6	 514 596-4381	85, rue Jarry Ouest
Québec	Montréal	http://centre-st-louis.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Saint-Louis	Centre FGA	H2W 2L7	 514 596-5800	4285, rue Drolet, 3e étage
Québec	Montréal	http://centre-st-paul.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Saint-Paul	Centre FGA	H4C 1S8	 514 596-4544	4976, rue Notre-Dame Ouest
Québec	Montréal	http://centre-tetreaultville.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Tétreaultville	Centre FGA	H1L 1H4	 514 596-5222	8300, rue De Teck
Québec	Montréal	http://centre-william-hingston.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre William-Hingston	Centre FGA	H3N 1K2	 514 596-4700	419, rue Saint-Roch 2 ième étage
Québec	Montréal	http://centre-yves-theriault.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Centre Yves-Thériault	Centre FGA	H2A 1H1	 514 596-7110	3925, rue Villeray
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	CHSLD Marie-Rollet	École secondaire	H1T 1N6	 514 596-8459	5003, rue Saint-Zotique Est
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	CPE Carcajou	Garderie	H1M 2M4	 514 257-6878	5100, rue Bossuet
Québec	Montréal	http://ahuntsic.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Ahuntsic	École primaire	H3L 2P5	 514 596-5167	10615, boulevard Saint-Laurent
Québec	Montréal	http://ahuntsic.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Ahuntsic, annexe	École primaire	H3L 2K1	 514 596-5147	9900, avenue D'Auteuil
Québec	Montréal	http://alice-parizeau.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Alice-Parizeau	École primaire	H4J 1T2	 514 596-7330	11715, rue Filion
Québec	Montréal	http://alphonse-desjardins.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Alphonse-Desjardins	École primaire	H1T 2L7	 514 596-4868	6600, rue Lemay
Québec	Montréal	http://arc-en-ciel.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Arc-en-Ciel	École primaire	H2W 2J6	 514 350-8860	4265, avenue Laval
Québec	Montréal	http://armand-lavergne.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Armand-Lavergne	École primaire	H1L 4C5	 514 596-5115	2600, avenue Fletcher
Québec	Montréal	http://atelier.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Atelier	École primaire	H2B 2Z7	 514 596-5570	10055, rue Jean-Jacques-Gagnier
Québec	Montréal	http://au-pied-de-la-montagne.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École au Pied-de-la-Montagne, pavillon Jean-Jacques-Olier	École primaire	H2W 1P5	 514 350-8840	311, avenue des Pins Est
Québec	Montréal	http://au-pied-de-la-montagne.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École au Pied-de-la-Montagne, pavillon Saint-Jean-Baptiste	École primaire	H2W 2J6	 514 350-8860	4265, avenue Laval
Québec	Montréal	http://barclay.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Barclay	École primaire	H3N 2P2	 514 596-4533	7941, avenue Wiseman
Québec	Montréal	http://baril.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Baril	École primaire	H1M 2V4	 514 596-5070	5850, avenue de Carignan
Québec	Montréal	http://barthelemy-vimont.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Barthélemy-Vimont	École primaire	H3N 1K2	 514 596-4572	415, rue Saint-Roch
Québec	Montréal	http://barthelemy-vimont.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Barthélemy-Vimont, annexe	École primaire	H3N 1K8	 514 596-5180	630, rue Saint-Roch
Québec	Montréal	http://bedford.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Bedford	École primaire	H3S 1H7	 514 736-3505	3131, rue Goyer
Québec	Montréal	http://bienville.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Bienville	École primaire	H1Z 4E2	 514 596-5181	9275, 25e Avenue
Québec	Montréal	http://boucher-delabruere.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Boucher-De La Bruère	École primaire	H1L 3H2	 514 596-4889	7760, rue La Fontaine
Québec	Montréal	http://camille-laurin.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Camille-Laurin	École primaire	H3N 2E9	 514 596-5175	8000, avenue de l'Épée
Québec	Montréal	http://camille-laurin.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Camille-Laurin, annexe	École primaire	H3N 2L9	 514 596-3410	7700, avenue d'Outremont
Québec	Montréal	http://champlain.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Champlain	École primaire	H2K 4K7	 514 596-5910	2260, rue Logan
Québec	Montréal	http://charles-bruneau.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Charles-Bruneau	École primaire	H1Y 1N4	 514 596-4266	2515, rue Holt
Québec	Montréal	http://charles-lemoyne.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Charles-Lemoyne	École primaire	H3K 1N9	 514 596-5684	2001, rue Mullins
Québec	Montréal	http://Chomedey-de-Maisonneuve.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Chomedey-De Maisonneuve	École secondaire	H1V 2R2	 514 596-4844	1860, avenue Morgan
Québec	Montréal	http://christ-roi.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Christ-Roi	École primaire	H2M 1A1	 514 596-5194	525, rue de Louvain Est
Québec	Montréal	http://coeur-immacule-de-marie.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Coeur-Immaculé-de-Marie	École primaire	H4E 2B7	 514 732-1425	1845, boulevard Desmarchais
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Coeur-Immaculé-de-Marie, annexe	École primaire	H4E 1X3	 514 732-1432	1825, rue Jolicoeur
Québec	Montréal	http://de-la-lancee.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École de la Lancée	École secondaire	H1L 1A7	 514 596-4110	8147, rue Sherbrooke Est
Québec	Montréal	http://petite-bourgogne.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École De la Petite-Bourgogne	École primaire	H3J 1Y1	 514 596-5730	555, rue des Seigneurs
Québec	Montréal	http://de-letincelle.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École de l'Étincelle	École primaire	H2T 3A3	 514 596-4800	6080, avenue de l'Esplanade
Québec	Montréal	http://des-cinq-continents.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des Cinq-Continents, pavillon Dupuis	École primaire	H3X 1N8	 514 596-5287	5530, avenue Dupuis
Québec	Montréal	http://des-cinq-continents.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des Cinq-Continents, pavillon Saint-Antonin	École primaire	H3X 2W6	 514 596-5688	5325, avenue MacDonald
Québec	Montréal	http://www.emica.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de l’informatique, du commerce et de l’administration de Montréal (ÉMICA)	Centre FP	H1X 1J6	 514 596-4150	3955, rue de Bellechasse
Québec	Montréal	http://www.emica.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de l’informatique, du commerce et de l’administration de Montréal (ÉMICA), ann. 1	Centre FP	H1X 2Y6	 514 596-7712	6255, 13e Avenue
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de l’informatique, du commerce et de l’administration de Montréal (ÉMICA), ann. 2	Centre FP	H1M 2M4	 514 596-4240	5200, rue Bossuet
Québec	Montréal	http://ecole-metiers-construction.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de la construction de Montréal	Centre FP	H2H 2H4	 514 596-4590	5205, rue Parthenais
Québec	Montréal	http://ecole-metiers-construction.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de la construction de Montréal, annexe 1	Centre FP	H1W 1H1	 514 596-4590	3320, rue Hochelaga
Québec	Montréal	http://ecole-metiers-restauration-tourisme.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de la restauration et du tourisme de Montréal	Centre FP	H3H 1J8	 514 350-8049	1822, boul. De Maisonneuve Ouest
Québec	Montréal	http://ecole-metiers-aerospatiale.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de l'aérospatiale de Montréal	Centre FP	H1N 3V7	 514 596-2376	5300, rue Chauveau
Québec	Montréal	http://ecole-metiers-motorise.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de l'équipement motorisé de Montréal	Centre FP	H2J 4B7	 514 596-5855	5455, rue Saint-Denis
Québec	Montréal	http://ecole-metiers-horticulture.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers de l'horticulture de Montréal	Centre FP	H2K 3S9	 514 596-4600	2000, rue Parthenais
Québec	Montréal	http://www.faubourgs.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers des Faubourgs-de-Montréal	Centre FP	H2K 3S9	 514 596-4600	2000, rue Parthenais
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers des Faubourgs-de-Montréal, annexe 2 Rosalie-Jetté	Centre FP	H1M 2M4	 514 596-4150	5200, rue Bossuet
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers des Faubourgs-de-Montréal, annexe 3 Côte-des-Neiges	Centre FP	H3S 2A8	 514 596-3340	6750, chemin de la Côte-des-Neiges
Québec	Montréal	http://ecole-metiers-meuble.csdm.ca/		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers du meuble de Montréal	Centre FP	H2G 2Y2	 514 596-7919	6028, rue Marquette
Québec	Montréal	http://ecole-metiers-sud-ouest.csdm.ca		Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des métiers du Sud-Ouest-de-Montréal	Centre FP	H4C 3L7	 514 596-5960	717, rue Saint-Ferdinand
Québec	Montréal	http://des-nations.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École des Nations	École primaire	H3W 1C1	 514 736-1537	4860, rue Vézina
Québec	Montréal	http://dollard-des-ormeaux.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Dollard-des-Ormeaux	École primaire	H4E 3B4	 514 732-1440	6639, rue D'Aragon
Québec	Montréal	http://dominique-savio.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Dominique-Savio	École primaire	H2M 1Y7	 514 858-3999	9335, rue Saint-Hubert
Québec	Montréal	http://dominique-savio.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Dominique-Savio (secondaire)	École secondaire	H2M 1Y7	 514 858-3999	9335, rue Saint-Hubert
Québec	Montréal	http://petit-chapiteau.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École du Petit-Chapiteau	École primaire	H3W 1G6	 514 736-8192	4890, avenue Carlton
Québec	Montréal	http://Edouard-Montpetit.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Édouard-Montpetit	École secondaire	H1N 1S4	 514 596-4140	6200, avenue Pierre-De Coubertin
Québec	Montréal	http://elan.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Élan	École primaire	H2K 3X6	 514 596-7299	3450, avenue De Lorimier
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École en milieu hospitalier (primaire)	École primaire	H3T 1C5	 514 596-8459	3175, chemin Côte-Sainte-Catherine, local A-827
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École en milieu hospitalier (secondaire)	École secondaire	H3T 1C5	 514 596-8459	3175, chemin Côte-Sainte-Catherine, local A-827
Québec	Montréal	http://espace-jeunesse.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Espace-Jeunesse	École secondaire	H2L 3Z9	 514 596-4288	3655, rue Saint-Hubert
Québec	Montréal	http://etoile-filante.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Étoile filante	École primaire	H4A 1R5	 514 596-5682	5619, chemin de la Côte-Saint-Antoine
Québec	Montréal	http://Eulalie-Durocher.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Eulalie-Durocher	École secondaire	H1V 2N9	 514 596-4949	2455, avenue Letourneux
Québec	Montréal	http://eureka.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Eurêka	École secondaire	H2P 2L8	 514 596-5273	8200, boulevard Saint-Laurent
Québec	Montréal	http://Evangeline.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Évangéline	École secondaire	H3M 2T4	 514 596-5280	11845, boulevard de l'Acadie
Québec	Montréal	http://face.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École FACE	École secondaire	H3A 2A8	 514 350-8899	3449, rue University
Québec	Montréal	http://face.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École FACE	École primaire	H3A 2A8	 514 350-8899	3449, rue University
Québec	Montréal	http://felix-leclerc.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Félix-Leclerc	École primaire	H3S 2H9	 514 736-8130	6055, avenue Darlington
Québec	Montréal	http://fernand-seguin.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Fernand-Seguin, pavillon Hubert-Reeves	École primaire	H2C 2G4	 514 596-5200	10050, avenue Durham
Québec	Montréal	http://fernand-seguin.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Fernand-Seguin, pavillon Julie-Payette	École primaire	H2C 2G3	 514 596-5200	10085, avenue Durham
Québec	Montréal	http://francois-de-laval.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École François-de-Laval	École primaire	H3M 2X9	 514 596-5540	12050, avenue Bois-de-Boulogne
Québec	Montréal	http://gadbois.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Gadbois	École primaire	H2P 1Y7	 514 596-4246	8305, rue Saint-André
Québec	Montréal	http://garneau.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Garneau	École primaire	H2K 4J1	 514 596-5808	1808, avenue Papineau
Québec	Montréal	http://georges-vanier.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Georges-Vanier	École secondaire	H2P 1W9	 514 596-4160	1205, rue Jarry Est
Québec	Montréal	http://gilles-vigneault.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Gilles-Vigneault	École primaire	H3M 1Z7	 514 596-5298	11400, avenue De Poutrincourt
Québec	Montréal	http://guillaume-couture.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Guillaume-Couture	École primaire	H1M 2R8	 514 596-4871	6300, avenue Albani
Québec	Montréal	http://helene-boulle.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Hélène-Boullé	École primaire	H2R 2A7	 514 596-5275	8050, avenue De Gaspé
Québec	Montréal	http://henri-julien.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Henri-Julien	École secondaire	H2E 1Z6	 514 596-4400	8150, rue Rousselot
Québec	Montréal	http://hochelaga.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Hochelaga	École primaire	H1N 1S4	 514 596-5060	6200, avenue Pierre-De Coubertin
